PCCO;STRAATNAAM;HSNR.;TOEVOEG;POSTCD;PLAATS;STATUS
J08360009 ;VAN STRIJENSTRAAT;9;;2801TE;GOUDA;O
J08360009A;VAN STRIJENSTRAAT;9;A;2801TE;GOUDA;O
J08360009B;VAN STRIJENSTRAAT;9;B;2801TE;GOUDA;O
J08360009C;VAN STRIJENSTRAAT;9;C;2801TE;GOUDA;O
J08360009D;VAN STRIJENSTRAAT;9;D;2801TE;GOUDA;O
J08360009E;VAN STRIJENSTRAAT;9;E;2801TE;GOUDA;O
J08360009F;VAN STRIJENSTRAAT;9;F;2801TE;GOUDA;O
J08360010 ;VAN STRIJENSTRAAT;10;;2801TG;GOUDA;O
J08360011 ;VAN STRIJENSTRAAT;11;;2801TE;GOUDA;O
J08360014 ;VAN STRIJENSTRAAT;14;;2801TG;GOUDA;O
J08360015 ;VAN STRIJENSTRAAT;15;;2801TE;GOUDA;O
J08360018 ;VAN STRIJENSTRAAT;18;;2801TG;GOUDA;O
J08360019 ;VAN STRIJENSTRAAT;19;;2801TE;GOUDA;O
J08360020 ;VAN STRIJENSTRAAT;20;;2801TG;GOUDA;O
J08360021 ;VAN STRIJENSTRAAT;21;;2801TE;GOUDA;O
J08360022 ;VAN STRIJENSTRAAT;22;;2801TG;GOUDA;O
J08360024 ;VAN STRIJENSTRAAT;24;;2801TG;GOUDA;O
J08360026 ;VAN STRIJENSTRAAT;26;;2801TG;GOUDA;O
J08360028 ;VAN STRIJENSTRAAT;28;;2801TG;GOUDA;O
J08360030 ;VAN STRIJENSTRAAT;30;;2801TG;GOUDA;O
J08360032 ;VAN STRIJENSTRAAT;32;;2801TG;GOUDA;O
J08360034 ;VAN STRIJENSTRAAT;34;;2801TG;GOUDA;O
J08360036 ;VAN STRIJENSTRAAT;36;;2801TG;GOUDA;O
J08360040 ;VAN STRIJENSTRAAT;40;;2801TG;GOUDA;O
J08360042 ;VAN STRIJENSTRAAT;42;;2801TG;GOUDA;O
J08360044 ;VAN STRIJENSTRAAT;44;;2801TG;GOUDA;O
J08360046 ;VAN STRIJENSTRAAT;46;;2801TG;GOUDA;O
J08360048 ;VAN STRIJENSTRAAT;48;;2801TG;GOUDA;O
J08410001 ;VAN VREUMINGENSTRAAT;1;;2801AV;GOUDA;O
J08410002 ;VAN VREUMINGENSTRAAT;2;;2801AV;GOUDA;O
J08410003 ;VAN VREUMINGENSTRAAT;3;;2801AV;GOUDA;O
J08410004 ;VAN VREUMINGENSTRAAT;4;;2801AV;GOUDA;O
J08410005 ;VAN VREUMINGENSTRAAT;5;;2801AV;GOUDA;O
J08410006 ;VAN VREUMINGENSTRAAT;6;;2801AV;GOUDA;O
J08410007 ;VAN VREUMINGENSTRAAT;7;;2801AV;GOUDA;O
J08410008 ;VAN VREUMINGENSTRAAT;8;;2801AV;GOUDA;O
J08410009 ;VAN VREUMINGENSTRAAT;9;;2801AV;GOUDA;O
J08410010 ;VAN VREUMINGENSTRAAT;10;;2801AV;GOUDA;O
J08410011 ;VAN VREUMINGENSTRAAT;11;;2801AV;GOUDA;O
J08410012 ;VAN VREUMINGENSTRAAT;12;;2801AV;GOUDA;O
J08410013 ;VAN VREUMINGENSTRAAT;13;;2801AV;GOUDA;O
J08410014 ;VAN VREUMINGENSTRAAT;14;;2801AV;GOUDA;O
J08410015 ;VAN VREUMINGENSTRAAT;15;;2801AV;GOUDA;O
J08410016 ;VAN VREUMINGENSTRAAT;16;;2801AV;GOUDA;O
J08410017 ;VAN VREUMINGENSTRAAT;17;;2801AV;GOUDA;O
J08410018 ;VAN VREUMINGENSTRAAT;18;;2801AV;GOUDA;O
J08410019 ;VAN VREUMINGENSTRAAT;19;;2801AV;GOUDA;O
J08410020 ;VAN VREUMINGENSTRAAT;20;;2801AV;GOUDA;O
J08410021 ;VAN VREUMINGENSTRAAT;21;;2801AV;GOUDA;O
J08410022 ;VAN VREUMINGENSTRAAT;22;;2801AV;GOUDA;O
J08410023 ;VAN VREUMINGENSTRAAT;23;;2801AV;GOUDA;O
J08410025 ;VAN VREUMINGENSTRAAT;25;;2801AV;GOUDA;O
J08440002 ;VERSPUYSTRAAT;2;;2801TJ;GOUDA;O
J08440004 ;VERSPUYSTRAAT;4;;2801TJ;GOUDA;O
J08440006 ;VERSPUYSTRAAT;6;;2801TJ;GOUDA;O
J08440008 ;VERSPUYSTRAAT;8;;2801TJ;GOUDA;O
J08460002 ;KATTENSINGEL;2;;2801CA;GOUDA;O
J08460003 ;KATTENSINGEL;3;;2801CA;GOUDA;O
J08460003A;KATTENSINGEL;3;A;2801CA;GOUDA;O
J08460004 ;KATTENSINGEL;4;;2801CA;GOUDA;O
J08460009 ;KATTENSINGEL;9;;2801CA;GOUDA;O
J08460009A;KATTENSINGEL;9;A;2801CA;GOUDA;O
J08460010 ;KATTENSINGEL;10;;2801CA;GOUDA;O
J08460010A;KATTENSINGEL;10;A;2801CA;GOUDA;O
J08460010B;KATTENSINGEL;10;B;2801CA;GOUDA;O
J08460011 ;KATTENSINGEL;11;;2801CA;GOUDA;O
J08460011A;KATTENSINGEL;11;A;2801CA;GOUDA;O
J08460011B;KATTENSINGEL;11;B;2801CA;GOUDA;O
J08460012 ;KATTENSINGEL;12;;2801CA;GOUDA;O
J08460012A;KATTENSINGEL;12;A;2801CA;GOUDA;O
J08460012B;KATTENSINGEL;12;B;2801CA;GOUDA;O
J08460013 ;KATTENSINGEL;13;;2801CA;GOUDA;O
J08460013A;KATTENSINGEL;13;A;2801CA;GOUDA;O
J08460015 ;KATTENSINGEL;15;;2801CA;GOUDA;O
J08460016 ;KATTENSINGEL;16;;2801CA;GOUDA;O
J08460019 ;KATTENSINGEL;19;;2801CA;GOUDA;O
J08460019A;KATTENSINGEL;19;A;2801CA;GOUDA;O
J08460020 ;KATTENSINGEL;20;;2801CA;GOUDA;O
J08460020A;KATTENSINGEL;20;A;2801CA;GOUDA;O
J08460021 ;KATTENSINGEL;21;;2801CA;GOUDA;O
J08460021A;KATTENSINGEL;21;A;2801CA;GOUDA;O
J08460021B;KATTENSINGEL;21;B;2801CA;GOUDA;O
J08460021C;KATTENSINGEL;21;C;2801CA;GOUDA;O
J08460022 ;KATTENSINGEL;22;;2801CA;GOUDA;O
J08460022A;KATTENSINGEL;22;A;2801CA;GOUDA;O
J08460023 ;KATTENSINGEL;23;;2801CA;GOUDA;O
J08460023A;KATTENSINGEL;23;A;2801CA;GOUDA;O
J08460024 ;KATTENSINGEL;24;;2801CA;GOUDA;O
J08460024A;KATTENSINGEL;24;A;2801CA;GOUDA;O
J08460024B;KATTENSINGEL;24;B;2801CA;GOUDA;O
J08460024C;KATTENSINGEL;24;C;2801CA;GOUDA;O
J08460025 ;KATTENSINGEL;25;;2801CB;GOUDA;O
J08460026 ;KATTENSINGEL;26;;2801CB;GOUDA;O
J08460027 ;KATTENSINGEL;27;;2801CB;GOUDA;O
J08460028 ;KATTENSINGEL;28;;2801CB;GOUDA;O
J08460030 ;KATTENSINGEL;30;;2801CB;GOUDA;O
J08460031 ;KATTENSINGEL;31;;2801CB;GOUDA;O
J08460032 ;KATTENSINGEL;32;;2801CB;GOUDA;O
J08460033 ;KATTENSINGEL;33;;2801CB;GOUDA;O
J08460034 ;KATTENSINGEL;34;;2801CB;GOUDA;O
J08460035 ;KATTENSINGEL;35;;2801CB;GOUDA;O
J08460036 ;KATTENSINGEL;36;;2801CB;GOUDA;O
J08460037 ;KATTENSINGEL;37;;2801CB;GOUDA;O
J08460037A;KATTENSINGEL;37;A;2801CB;GOUDA;O
J08460038 ;KATTENSINGEL;38;;2801CB;GOUDA;O
J08460038A;KATTENSINGEL;38;A;2801CB;GOUDA;O
J08460039 ;KATTENSINGEL;39;;2801CB;GOUDA;O
J08460040 ;KATTENSINGEL;40;;2801CB;GOUDA;O
J08460041 ;KATTENSINGEL;41;;2801CB;GOUDA;O
J08460042 ;KATTENSINGEL;42;;2801CB;GOUDA;O
J08460043 ;KATTENSINGEL;43;;2801CB;GOUDA;O
J08460044A;KATTENSINGEL;44;A;2801CB;GOUDA;O
J08460044B;KATTENSINGEL;44;B;2801CB;GOUDA;O
J08460044C;KATTENSINGEL;44;C;2801CB;GOUDA;O
J08460045 ;KATTENSINGEL;45;;2801CC;GOUDA;O
J08460046 ;KATTENSINGEL;46;;2801CC;GOUDA;O
J08460048 ;KATTENSINGEL;48;;2801CC;GOUDA;O
J08460052 ;KATTENSINGEL;52;;2801CC;GOUDA;O
J08460053 ;KATTENSINGEL;53;;2801CC;GOUDA;O
J08460054 ;KATTENSINGEL;54;;2801CC;GOUDA;O
J08460055 ;KATTENSINGEL;55;;2801CC;GOUDA;O
J08460056 ;KATTENSINGEL;56;;2801CC;GOUDA;O
J08460057 ;KATTENSINGEL;57;;2801CC;GOUDA;O
J08460058 ;KATTENSINGEL;58;;2801CC;GOUDA;O
J08460059 ;KATTENSINGEL;59;;2801CC;GOUDA;O
J08460061 ;KATTENSINGEL;61;;2801CC;GOUDA;O
J08460062 ;KATTENSINGEL;62;;2801CC;GOUDA;O
J08460070 ;KATTENSINGEL;70;;2801CD;GOUDA;O
J08460071 ;KATTENSINGEL;71;;2801CD;GOUDA;O
J08460072 ;KATTENSINGEL;72;;2801CD;GOUDA;O
J08460072A;KATTENSINGEL;72;A;2801CD;GOUDA;O
J08460073 ;KATTENSINGEL;73;;2801CD;GOUDA;O
J08460073A;KATTENSINGEL;73;A;2801CD;GOUDA;O
J08460074 ;KATTENSINGEL;74;;2801CD;GOUDA;O
J08460075 ;KATTENSINGEL;75;;2801CD;GOUDA;O
J08460075A;KATTENSINGEL;75;A;2801CD;GOUDA;O
J08460075B;KATTENSINGEL;75;B;2801CD;GOUDA;O
J08460076A;KATTENSINGEL;76;A;2801CD;GOUDA;O
J08460076B;KATTENSINGEL;76;B;2801CD;GOUDA;O
J08460076C;KATTENSINGEL;76;C;2801CD;GOUDA;O
J08460076D;KATTENSINGEL;76;D;2801CD;GOUDA;O
J08460077 ;KATTENSINGEL;77;;2801CD;GOUDA;O
J08460077A;KATTENSINGEL;77;A;2801CD;GOUDA;O
J08460077C;KATTENSINGEL;77;C;2801CD;GOUDA;O
J08460078 ;KATTENSINGEL;78;;2801CD;GOUDA;O
J08460078B;KATTENSINGEL;78;B;2801CD;GOUDA;O
J08460078C;KATTENSINGEL;78;C;2801CD;GOUDA;O
J08460079 ;KATTENSINGEL;79;;2801CE;GOUDA;O
J08460082 ;KATTENSINGEL;82;;2801CE;GOUDA;O
J08460085 ;KATTENSINGEL;85;;2801CE;GOUDA;O
J08460087 ;KATTENSINGEL;87;;2801CE;GOUDA;O
J08460088 ;KATTENSINGEL;88;;2801CE;GOUDA;O
J08460089 ;KATTENSINGEL;89;;2801CE;GOUDA;O
J08460090 ;KATTENSINGEL;90;;2801CE;GOUDA;O
J08460091 ;KATTENSINGEL;91;;2801CE;GOUDA;O
J08460092 ;KATTENSINGEL;92;;2801CE;GOUDA;O
J08460094 ;KATTENSINGEL;94;;2801CG;GOUDA;O
J08460100 ;KATTENSINGEL;100;;2801CH;GOUDA;O
J08460101 ;KATTENSINGEL;101;;2801CH;GOUDA;O
J08460102 ;KATTENSINGEL;102;;2801CH;GOUDA;O
J08560001 ;VAN SWIETENSTRAAT;1;;2801AH;GOUDA;O
J08560002 ;VAN SWIETENSTRAAT;2;;2801AJ;GOUDA;O
J08560003 ;VAN SWIETENSTRAAT;3;;2801AH;GOUDA;O
J08560004 ;VAN SWIETENSTRAAT;4;;2801AJ;GOUDA;O
J08560005 ;VAN SWIETENSTRAAT;5;;2801AH;GOUDA;O
J08560006 ;VAN SWIETENSTRAAT;6;;2801AJ;GOUDA;O
J08560007 ;VAN SWIETENSTRAAT;7;;2801AH;GOUDA;O
J08560008 ;VAN SWIETENSTRAAT;8;;2801AJ;GOUDA;O
J08560009 ;VAN SWIETENSTRAAT;9;;2801AH;GOUDA;O
J08560010 ;VAN SWIETENSTRAAT;10;;2801AJ;GOUDA;O
J08560011 ;VAN SWIETENSTRAAT;11;;2801AH;GOUDA;O
J08560012 ;VAN SWIETENSTRAAT;12;;2801AJ;GOUDA;O
J08560013 ;VAN SWIETENSTRAAT;13;;2801AH;GOUDA;O
J08560014 ;VAN SWIETENSTRAAT;14;;2801AJ;GOUDA;O
J08560015 ;VAN SWIETENSTRAAT;15;;2801AH;GOUDA;O
J08560016 ;VAN SWIETENSTRAAT;16;;2801AJ;GOUDA;O
J08560017 ;VAN SWIETENSTRAAT;17;;2801AH;GOUDA;O
J08560018 ;VAN SWIETENSTRAAT;18;;2801AJ;GOUDA;O
J08560019 ;VAN SWIETENSTRAAT;19;;2801AH;GOUDA;O
J08560020 ;VAN SWIETENSTRAAT;20;;2801AJ;GOUDA;O
J08560022 ;VAN SWIETENSTRAAT;22;;2801AJ;GOUDA;O
J08560024 ;VAN SWIETENSTRAAT;24;;2801AJ;GOUDA;O
J08560026 ;VAN SWIETENSTRAAT;26;;2801AJ;GOUDA;O
J08610001 ;KATTENBURCHT;1;;2801BZ;GOUDA;O
J08610002 ;KATTENBURCHT;2;;2801BZ;GOUDA;O
J08610003 ;KATTENBURCHT;3;;2801BZ;GOUDA;O
J08610004 ;KATTENBURCHT;4;;2801BZ;GOUDA;O
J08610005 ;KATTENBURCHT;5;;2801BZ;GOUDA;O
J08610006 ;KATTENBURCHT;6;;2801BZ;GOUDA;O
J08610007 ;KATTENBURCHT;7;;2801BZ;GOUDA;O
J08660002 ;CRABETHSTRAAT;2;;2801AN;GOUDA;O
J08660002A;CRABETHSTRAAT;2;A;2801AN;GOUDA;O
J08660002B;CRABETHSTRAAT;2;B;2801AN;GOUDA;O
J08660002C;CRABETHSTRAAT;2;C;2801AN;GOUDA;O
J08660002D;CRABETHSTRAAT;2;D;2801AN;GOUDA;O
J08660002E;CRABETHSTRAAT;2;E;2801AN;GOUDA;O
J08660002F;CRABETHSTRAAT;2;F;2801AN;GOUDA;O
J08660003 ;CRABETHSTRAAT;3;;2801AL;GOUDA;O
J08660003A;CRABETHSTRAAT;3;A;2801AL;GOUDA;O
J08660003B;CRABETHSTRAAT;3;B;2801AL;GOUDA;O
J08660003C;CRABETHSTRAAT;3;C;2801AL;GOUDA;O
J08660003D;CRABETHSTRAAT;3;D;2801AL;GOUDA;O
J08660003E;CRABETHSTRAAT;3;E;2801AL;GOUDA;O
J08660003F;CRABETHSTRAAT;3;F;2801AL;GOUDA;O
J08660003G;CRABETHSTRAAT;3;G;2801AL;GOUDA;O
J08660004B;CRABETHSTRAAT;4;B;2801AN;GOUDA;O
J08660004C;CRABETHSTRAAT;4;C;2801AN;GOUDA;O
J08660004D;CRABETHSTRAAT;4;D;2801AN;GOUDA;O
J08660004E;CRABETHSTRAAT;4;E;2801AN;GOUDA;O
J08660004F;CRABETHSTRAAT;4;F;2801AN;GOUDA;O
J08660005 ;CRABETHSTRAAT;5;;2801AL;GOUDA;O
J08660006 ;CRABETHSTRAAT;6;;2801AN;GOUDA;O
J08660006B;CRABETHSTRAAT;6;B;2801AN;GOUDA;O
J08660006C;CRABETHSTRAAT;6;C;2801AN;GOUDA;O
J08660006D;CRABETHSTRAAT;6;D;2801AN;GOUDA;O
J08660006E;CRABETHSTRAAT;6;E;2801AN;GOUDA;O
J08660006F;CRABETHSTRAAT;6;F;2801AN;GOUDA;O
J08660007 ;CRABETHSTRAAT;7;;2801AL;GOUDA;O
J08660007A;CRABETHSTRAAT;7;A;2801AL;GOUDA;O
J08660007B;CRABETHSTRAAT;7;B;2801AL;GOUDA;O
J08660007C;CRABETHSTRAAT;7;C;2801AL;GOUDA;O
J08660007D;CRABETHSTRAAT;7;D;2801AL;GOUDA;O
J08660007E;CRABETHSTRAAT;7;E;2801AL;GOUDA;O
J08660007F;CRABETHSTRAAT;7;F;2801AL;GOUDA;O
J08660007G;CRABETHSTRAAT;7;G;2801AL;GOUDA;O
J08660007H;CRABETHSTRAAT;7;H;2801AL;GOUDA;O
J08660007J;CRABETHSTRAAT;7;J;2801AL;GOUDA;O
J08660007K;CRABETHSTRAAT;7;K;2801AL;GOUDA;O
J08660007L;CRABETHSTRAAT;7;L;2801AL;GOUDA;O
J08660007M;CRABETHSTRAAT;7;M;2801AL;GOUDA;O
J08660007N;CRABETHSTRAAT;7;N;2801AL;GOUDA;O
J08660008 ;CRABETHSTRAAT;8;;2801AN;GOUDA;O
J08660008A;CRABETHSTRAAT;8;A;2801AN;GOUDA;O
J08660008B;CRABETHSTRAAT;8;B;2801AN;GOUDA;O
J08660008C;CRABETHSTRAAT;8;C;2801AN;GOUDA;O
J08660008D;CRABETHSTRAAT;8;D;2801AN;GOUDA;O
J08660008E;CRABETHSTRAAT;8;E;2801AN;GOUDA;O
J08660009 ;CRABETHSTRAAT;9;;2801AL;GOUDA;O
J08660010 ;CRABETHSTRAAT;10;;2801AN;GOUDA;O
J08660012 ;CRABETHSTRAAT;12;;2801AN;GOUDA;O
J08660013 ;CRABETHSTRAAT;13;;2801AL;GOUDA;O
J08660017 ;CRABETHSTRAAT;17;;2801AL;GOUDA;O
J08660019 ;CRABETHSTRAAT;19;;2801AL;GOUDA;O
J08660023 ;CRABETHSTRAAT;23;;2801AL;GOUDA;O
J08660027 ;CRABETHSTRAAT;27;;2801AL;GOUDA;O
J08660031 ;CRABETHSTRAAT;31;;2801AL;GOUDA;O
J08660032 ;CRABETHSTRAAT;32;;2801AN;GOUDA;O
J08660034 ;CRABETHSTRAAT;34;;2801AN;GOUDA;O
J08660035 ;CRABETHSTRAAT;35;;2801AL;GOUDA;O
J08660036 ;CRABETHSTRAAT;36;;2801AN;GOUDA;O
J08660038 ;CRABETHSTRAAT;38;;2801AN;GOUDA;O
J08660038D;CRABETHSTRAAT;38;D;2801AN;GOUDA;O
J08660039 ;CRABETHSTRAAT;39;;2801AL;GOUDA;O
J08660039B;CRABETHSTRAAT;39;B;2801AL;GOUDA;O
J08660041 ;CRABETHSTRAAT;41;;2801AM;GOUDA;O
J08660043 ;CRABETHSTRAAT;43;;2801AM;GOUDA;O
J08660045 ;CRABETHSTRAAT;45;;2801AM;GOUDA;O
J08660047 ;CRABETHSTRAAT;47;;2801AM;GOUDA;O
J08660049 ;CRABETHSTRAAT;49;;2801AM;GOUDA;O
J08660051 ;CRABETHSTRAAT;51;;2801AM;GOUDA;O
J08660053 ;CRABETHSTRAAT;53;;2801AM;GOUDA;O
J08660057 ;CRABETHSTRAAT;57;;2801AM;GOUDA;O
J08660059 ;CRABETHSTRAAT;59;;2801AM;GOUDA;O
J08660061 ;CRABETHSTRAAT;61;;2801AM;GOUDA;O
J08660063 ;CRABETHSTRAAT;63;;2801AM;GOUDA;O
J08660065 ;CRABETHSTRAAT;65;;2801AM;GOUDA;O
J08660067 ;CRABETHSTRAAT;67;;2801AM;GOUDA;O
J08660069 ;CRABETHSTRAAT;69;;2801AM;GOUDA;O
J08660071 ;CRABETHSTRAAT;71;;2801AM;GOUDA;O
J08660073 ;CRABETHSTRAAT;73;;2801AM;GOUDA;O
J08660075 ;CRABETHSTRAAT;75;;2801AM;GOUDA;O
J08660077 ;CRABETHSTRAAT;77;;2801AM;GOUDA;O
J08660081 ;CRABETHSTRAAT;81;;2801AM;GOUDA;O
J08660085 ;CRABETHSTRAAT;85;;2801AM;GOUDA;O
J08660087 ;CRABETHSTRAAT;87;;2801AM;GOUDA;O
J08660089 ;CRABETHSTRAAT;89;;2801AM;GOUDA;O
J08660091 ;CRABETHSTRAAT;91;;2801AM;GOUDA;O
J08660093 ;CRABETHSTRAAT;93;;2801AM;GOUDA;O
J08660095 ;CRABETHSTRAAT;95;;2801AM;GOUDA;O
J08660099 ;CRABETHSTRAAT;99;;2801AM;GOUDA;O
J08760005 ;STATIONSPLEIN;5;;2801AK;GOUDA;O
J08760007 ;STATIONSPLEIN;7;;2801AK;GOUDA;O
J08760008 ;STATIONSPLEIN;8;;2801AK;GOUDA;O
J08810001 ;BOUWMEESTERPLEIN;1;;2801BX;GOUDA;O
J09010003 ;SPOORSTRAAT;3;;2801BA;GOUDA;O
J09010015 ;SPOORSTRAAT;15;;2801BA;GOUDA;O
J09010023 ;SPOORSTRAAT;23;;2801BA;GOUDA;O
J09010033 ;SPOORSTRAAT;33;;2801BA;GOUDA;O
J09010033A;SPOORSTRAAT;33;A;2801BA;GOUDA;O
J09020201 ;SPOORSTRAAT;2;201;2806BZ;GOUDA;O
J09060003 ;KEERKRING;3;;2801DG;GOUDA;O
J09060004 ;KEERKRING;4;;2801DG;GOUDA;O
J09060007 ;KEERKRING;7;;2801DG;GOUDA;O
J09060009 ;KEERKRING;9;;2801DG;GOUDA;O
J09060012 ;KEERKRING;12;;2801DG;GOUDA;O
J09060033 ;KEERKRING;33;;2801DG;GOUDA;O
J09060035 ;KEERKRING;35;;2801DG;GOUDA;O
J09060059 ;KEERKRING;59;;2801DG;GOUDA;O
J09060061 ;KEERKRING;61;;2801DG;GOUDA;O
J09060063 ;KEERKRING;63;;2801DG;GOUDA;O
J09160002 ;MERIDIAAN;2;;2801DA;GOUDA;O
J09160009 ;MERIDIAAN;9;;2801DA;GOUDA;O
J09160017 ;MERIDIAAN;17;;2801DA;GOUDA;O
J09160023 ;MERIDIAAN;23;;2801DA;GOUDA;O
J09160027 ;MERIDIAAN;27;;2801DA;GOUDA;O
J09160028 ;MERIDIAAN;28;;2801DA;GOUDA;O
J09160029 ;MERIDIAAN;29;;2801DA;GOUDA;O
J09160030 ;MERIDIAAN;30;;2801DA;GOUDA;O
J09160032 ;MERIDIAAN;32;;2801DA;GOUDA;O
J09160039 ;MERIDIAAN;39;;2801DA;GOUDA;O
J09160045 ;MERIDIAAN;45;;2801DA;GOUDA;O
J09160057 ;MERIDIAAN;57;;2801DA;GOUDA;O
J09160063 ;MERIDIAAN;63;;2801DA;GOUDA;O
J09410001 ;ZUIDELIJK HALFROND;1;;2801DD;GOUDA;O
J09410011 ;ZUIDELIJK HALFROND;11;;2801DD;GOUDA;O
J09460010 ;NOORDELIJK HALFROND;10;;2801DE;GOUDA;O
J09610153 ;VOORWILLENSEWEG;153;;2807CA;GOUDA;O
J09610155 ;VOORWILLENSEWEG;155;;2807CA;GOUDA;O
J09610157 ;VOORWILLENSEWEG;157;;2807CA;GOUDA;O
J09610157A;VOORWILLENSEWEG;157;A;2807CA;GOUDA;O
J09610157B;VOORWILLENSEWEG;157;B;2807CA;GOUDA;O
J09610157C;VOORWILLENSEWEG;157;C;2807CA;GOUDA;O
J09610157D;VOORWILLENSEWEG;157;D;2807CA;GOUDA;O
J09610159 ;VOORWILLENSEWEG;159;;2807CA;GOUDA;O
J09610161 ;VOORWILLENSEWEG;161;;2807CA;GOUDA;O
J09610163 ;VOORWILLENSEWEG;163;;2807CA;GOUDA;O
J09610197 ;VOORWILLENSEWEG;197;;2807CA;GOUDA;O
J09610199 ;VOORWILLENSEWEG;199;;2807CA;GOUDA;O
J09610201 ;VOORWILLENSEWEG;201;;2807CA;GOUDA;O
J09610203 ;VOORWILLENSEWEG;203;;2807CA;GOUDA;O
J09660028 ;MARATHONLAAN;28;;2807BC;GOUDA;O
J09660030 ;MARATHONLAAN;30;;2807BC;GOUDA;O
J09660032 ;MARATHONLAAN;32;;2807BC;GOUDA;O
J09660034 ;MARATHONLAAN;34;;2807BC;GOUDA;O
J09660036 ;MARATHONLAAN;36;;2807BC;GOUDA;O
J09660038 ;MARATHONLAAN;38;;2807BC;GOUDA;O
J09660040 ;MARATHONLAAN;40;;2807BC;GOUDA;O
J09660042 ;MARATHONLAAN;42;;2807BC;GOUDA;O
J09760033 ;HAN HOLLANDERWEG;33;;2807AC;GOUDA;O
J09760035 ;HAN HOLLANDERWEG;35;;2807AC;GOUDA;O
J09760037 ;HAN HOLLANDERWEG;37;;2807AC;GOUDA;O
J09760039 ;HAN HOLLANDERWEG;39;;2807AC;GOUDA;O
J09760041 ;HAN HOLLANDERWEG;41;;2807AC;GOUDA;O
J09760043 ;HAN HOLLANDERWEG;43;;2807AC;GOUDA;O
J09760045 ;HAN HOLLANDERWEG;45;;2807AC;GOUDA;O
J09760047 ;HAN HOLLANDERWEG;47;;2807AC;GOUDA;O
J09760194 ;HAN HOLLANDERWEG;194;;2807AL;GOUDA;O
J09810002 ;OLYMPIADEPLEIN;2;;2807BH;GOUDA;O
J09810002A;OLYMPIADEPLEIN;2;A;2807BH;GOUDA;O
J09810100 ;OLYMPIADEPLEIN;100;;2807BH;GOUDA;O
J09810102 ;OLYMPIADEPLEIN;102;;2807BH;GOUDA;O
J09810104 ;OLYMPIADEPLEIN;104;;2807BH;GOUDA;O
J09810106 ;OLYMPIADEPLEIN;106;;2807BH;GOUDA;O
J09810108 ;OLYMPIADEPLEIN;108;;2807BH;GOUDA;O
J09810110 ;OLYMPIADEPLEIN;110;;2807BH;GOUDA;O
J09810112 ;OLYMPIADEPLEIN;112;;2807BH;GOUDA;O
J09810114 ;OLYMPIADEPLEIN;114;;2807BH;GOUDA;O
J09810116 ;OLYMPIADEPLEIN;116;;2807BH;GOUDA;O
J09810118 ;OLYMPIADEPLEIN;118;;2807BH;GOUDA;O
J09810120 ;OLYMPIADEPLEIN;120;;2807BH;GOUDA;O
J09810122 ;OLYMPIADEPLEIN;122;;2807BH;GOUDA;O
J09810124 ;OLYMPIADEPLEIN;124;;2807BH;GOUDA;O
J09810126 ;OLYMPIADEPLEIN;126;;2807BH;GOUDA;O
J09810128 ;OLYMPIADEPLEIN;128;;2807BH;GOUDA;O
J09810130 ;OLYMPIADEPLEIN;130;;2807BH;GOUDA;O
J09810132 ;OLYMPIADEPLEIN;132;;2807BH;GOUDA;O
J09810134 ;OLYMPIADEPLEIN;134;;2807BH;GOUDA;O
J09810136 ;OLYMPIADEPLEIN;136;;2807BH;GOUDA;O
J09810138 ;OLYMPIADEPLEIN;138;;2807BH;GOUDA;O
J09810142 ;OLYMPIADEPLEIN;142;;2807BH;GOUDA;O
J09810144 ;OLYMPIADEPLEIN;144;;2807BH;GOUDA;O
J09960001 ;JAN DEN BOERPLEIN;1;;2807BV;GOUDA;O
J09960002 ;JAN DEN BOERPLEIN;2;;2807BV;GOUDA;O
J09960004 ;JAN DEN BOERPLEIN;4;;2807BV;GOUDA;O
J09960005 ;JAN DEN BOERPLEIN;5;;2807BV;GOUDA;O
J09960006 ;JAN DEN BOERPLEIN;6;;2807BV;GOUDA;O
J09960007 ;JAN DEN BOERPLEIN;7;;2807BV;GOUDA;O
J09960008 ;JAN DEN BOERPLEIN;8;;2807BV;GOUDA;O
J09960009 ;JAN DEN BOERPLEIN;9;;2807BV;GOUDA;O
J10060001 ;JAAP EDENLAAN;1;;2807BP;GOUDA;O
J10060002 ;JAAP EDENLAAN;2;;2807BR;GOUDA;O
J10060003 ;JAAP EDENLAAN;3;;2807BP;GOUDA;O
J10060004 ;JAAP EDENLAAN;4;;2807BR;GOUDA;O
J10060005 ;JAAP EDENLAAN;5;;2807BP;GOUDA;O
J10060006 ;JAAP EDENLAAN;6;;2807BR;GOUDA;O
J10060007 ;JAAP EDENLAAN;7;;2807BP;GOUDA;O
J10060008 ;JAAP EDENLAAN;8;;2807BR;GOUDA;O
J10060009 ;JAAP EDENLAAN;9;;2807BP;GOUDA;O
J10060010 ;JAAP EDENLAAN;10;;2807BR;GOUDA;O
J10060011 ;JAAP EDENLAAN;11;;2807BP;GOUDA;O
J10060012 ;JAAP EDENLAAN;12;;2807BR;GOUDA;O
J10060013 ;JAAP EDENLAAN;13;;2807BP;GOUDA;O
J10060014 ;JAAP EDENLAAN;14;;2807BR;GOUDA;O
J10060015 ;JAAP EDENLAAN;15;;2807BP;GOUDA;O
J10060016 ;JAAP EDENLAAN;16;;2807BR;GOUDA;O
J10060018 ;JAAP EDENLAAN;18;;2807BR;GOUDA;O
