PCCO;STRAATNAAM;HSNR.;TOEVOEG;POSTCD;PLAATS;STATUS
T58010013 ;TEMPELDIJK;13;;2811PJ;REEUWIJK;C
;;;;;;C
T58010014 ;TEMPELDIJK;14;;2811PH;REEUWIJK;C
;;;;;;C
T58010015 ;TEMPELDIJK;15;;2811PJ;REEUWIJK;C
;;;;;;C
T58010016 ;TEMPELDIJK;16;;2811PH;REEUWIJK;C
;;;;;;C
T58010017 ;TEMPELDIJK;17;;2811PJ;REEUWIJK;C
;;;;;;C
T58010019 ;TEMPELDIJK;19;;2811PJ;REEUWIJK;C
;;;;;;C
T58010020 ;TEMPELDIJK;20;;2811PH;REEUWIJK;C
;;;;;;C
T58010021 ;TEMPELDIJK;21;;2811PJ;REEUWIJK;C
;;;;;;C
T58010022 ;TEMPELDIJK;22;;2811PH;REEUWIJK;C
;;;;;;C
T58010024 ;TEMPELDIJK;24;;2811PH;REEUWIJK;C
;;;;;;C
T58010026 ;TEMPELDIJK;26;;2811PH;REEUWIJK;C
;;;;;;C
T58010028 ;TEMPELDIJK;28;;2811PH;REEUWIJK;C
;;;;;;C
T58010030 ;TEMPELDIJK;30;;2811PH;REEUWIJK;C
;;;;;;C
T58010032 ;TEMPELDIJK;32;;2811PJ;REEUWIJK;C
;;;;;;C
T58010034 ;TEMPELDIJK;34;;2811PJ;REEUWIJK;C
;;;;;;C
T58010036 ;TEMPELDIJK;36;;2811PJ;REEUWIJK;C
;;;;;;C
T58010038 ;TEMPELDIJK;38;;2811PJ;REEUWIJK;C
;;;;;;C
T58010040 ;TEMPELDIJK;40;;2811PJ;REEUWIJK;C
;;;;;;C
T58010050 ;TEMPELDIJK;50;;2811PJ;REEUWIJK;C
;;;;;;C
T58010052 ;TEMPELDIJK;52;;2811PJ;REEUWIJK;C
;;;;;;C
T58010062 ;TEMPELDIJK;62;;2811PJ;REEUWIJK;C
;;;;;;C
T58010064 ;TEMPELDIJK;64;;2811PJ;REEUWIJK;C
;;;;;;C
T58010066 ;TEMPELDIJK;66;;2811PJ;REEUWIJK;C
;;;;;;C
T58010068 ;TEMPELDIJK;68;;2811PJ;REEUWIJK;C
;;;;;;C
T58010070 ;TEMPELDIJK;70;;2811PJ;REEUWIJK;C
;;;;;;C
T58010072 ;TEMPELDIJK;72;;2811PJ;REEUWIJK;C
;;;;;;C
T58410001 ;ZIJDEWEG;1;;2811PC;REEUWIJK;C
;;;;;;C
T58410002 ;ZIJDEWEG;2;;2811PC;REEUWIJK;C
;;;;;;C
T58410003 ;ZIJDEWEG;3;;2811PC;REEUWIJK;C
;;;;;;C
T58410004 ;ZIJDEWEG;4;;2811PC;REEUWIJK;C
;;;;;;C
T58410005 ;ZIJDEWEG;5;;2811PC;REEUWIJK;C
;;;;;;C
T58410006 ;ZIJDEWEG;6;;2811PC;REEUWIJK;C
;;;;;;C
T58410007 ;ZIJDEWEG;7;;2811PC;REEUWIJK;C
;;;;;;C
T58410008 ;ZIJDEWEG;8;;2811PC;REEUWIJK;C
;;;;;;C
T58410008A;ZIJDEWEG;8;A;2811PC;REEUWIJK;C
;;;;;;C
T58410009 ;ZIJDEWEG;9;;2811PC;REEUWIJK;C
;;;;;;C
T58410010 ;ZIJDEWEG;10;;2811PC;REEUWIJK;C
;;;;;;C
T58410011 ;ZIJDEWEG;11;;2811PC;REEUWIJK;C
;;;;;;C
T58410012 ;ZIJDEWEG;12;;2811PC;REEUWIJK;C
;;;;;;C
T58410013 ;ZIJDEWEG;13;;2811PC;REEUWIJK;C
;;;;;;C
T58410014 ;ZIJDEWEG;14;;2811PC;REEUWIJK;C
;;;;;;C
T58410015 ;ZIJDEWEG;15;;2811PC;REEUWIJK;C
;;;;;;C
T58410016 ;ZIJDEWEG;16;;2811PC;REEUWIJK;C
;;;;;;C
T58410017 ;ZIJDEWEG;17;;2811PC;REEUWIJK;C
;;;;;;C
T58410018 ;ZIJDEWEG;18;;2811PC;REEUWIJK;C
;;;;;;C
T58410019 ;ZIJDEWEG;19;;2811PC;REEUWIJK;C
;;;;;;C
T58410020 ;ZIJDEWEG;20;;2811PC;REEUWIJK;C
;;;;;;C
T58410022 ;ZIJDEWEG;22;;2811PC;REEUWIJK;C
;;;;;;C
T58410022A;ZIJDEWEG;22;A;2811PC;REEUWIJK;C
;;;;;;C
T58410023 ;ZIJDEWEG;23;;2811PC;REEUWIJK;C
;;;;;;C
T58410024 ;ZIJDEWEG;24;;2811PC;REEUWIJK;C
;;;;;;C
T58410025 ;ZIJDEWEG;25;;2811PC;REEUWIJK;C
;;;;;;C
T58410027 ;ZIJDEWEG;27;;2811PC;REEUWIJK;C
;;;;;;C
T58410029 ;ZIJDEWEG;29;;2811PC;REEUWIJK;C
;;;;;;C
T58410030 ;ZIJDEWEG;30;;2811PC;REEUWIJK;C
;;;;;;C
T58410031 ;ZIJDEWEG;31;;2811PD;REEUWIJK;C
;;;;;;C
T58410032 ;ZIJDEWEG;32;;2811PC;REEUWIJK;C
;;;;;;C
T58410033 ;ZIJDEWEG;33;;2811PD;REEUWIJK;C
;;;;;;C
T58410034 ;ZIJDEWEG;34;;2811PC;REEUWIJK;C
;;;;;;C
T58410035 ;ZIJDEWEG;35;;2811PD;REEUWIJK;C
;;;;;;C
T58410037 ;ZIJDEWEG;37;;2811PD;REEUWIJK;C
;;;;;;C
T58410038 ;ZIJDEWEG;38;;2811PC;REEUWIJK;C
;;;;;;C
T58410039 ;ZIJDEWEG;39;;2811PD;REEUWIJK;C
;;;;;;C
T58410040 ;ZIJDEWEG;40;;2811PC;REEUWIJK;C
;;;;;;C
T58410041 ;ZIJDEWEG;41;;2811PD;REEUWIJK;C
;;;;;;C
T58410043 ;ZIJDEWEG;43;;2811PD;REEUWIJK;C
;;;;;;C
T58410045 ;ZIJDEWEG;45;;2811PD;REEUWIJK;C
;;;;;;C
T58410047 ;ZIJDEWEG;47;;2811PD;REEUWIJK;C
;;;;;;C
T58410051 ;ZIJDEWEG;51;;2811PD;REEUWIJK;C
;;;;;;C
T58410053 ;ZIJDEWEG;53;;2811PD;REEUWIJK;C
;;;;;;C
T58410055 ;ZIJDEWEG;55;;2811PD;REEUWIJK;C
;;;;;;C
T58410057 ;ZIJDEWEG;57;;2811PD;REEUWIJK;C
;;;;;;C
T58410059 ;ZIJDEWEG;59;;2811PD;REEUWIJK;C
;;;;;;C
T58410061 ;ZIJDEWEG;61;;2811PD;REEUWIJK;C
;;;;;;C
T58410063 ;ZIJDEWEG;63;;2811PD;REEUWIJK;C
;;;;;;C
T58410065 ;ZIJDEWEG;65;;2811PE;REEUWIJK;C
;;;;;;C
T58410067 ;ZIJDEWEG;67;;2811PE;REEUWIJK;C
;;;;;;C
T58410069 ;ZIJDEWEG;69;;2811PE;REEUWIJK;C
;;;;;;C
T58410071 ;ZIJDEWEG;71;;2811PE;REEUWIJK;C
;;;;;;C
T58410073 ;ZIJDEWEG;73;;2811PE;REEUWIJK;C
;;;;;;C
T58410075 ;ZIJDEWEG;75;;2811PE;REEUWIJK;C
;;;;;;C
T58410077 ;ZIJDEWEG;77;;2811PE;REEUWIJK;C
;;;;;;C
T58410079 ;ZIJDEWEG;79;;2811PE;REEUWIJK;C
;;;;;;C
T58410081 ;ZIJDEWEG;81;;2811PE;REEUWIJK;C
;;;;;;C
T58410083 ;ZIJDEWEG;83;;2811PE;REEUWIJK;C
;;;;;;C
T58410085 ;ZIJDEWEG;85;;2811PE;REEUWIJK;C
;;;;;;C
T58410087 ;ZIJDEWEG;87;;2811PE;REEUWIJK;C
;;;;;;C
T59610001 ;SCHINKELDIJK;1;;2811PA;REEUWIJK;C
;;;;;;C
T59610002 ;SCHINKELDIJK;2;;2811PA;REEUWIJK;C
;;;;;;C
T59610006 ;SCHINKELDIJK;6;;2811PA;REEUWIJK;C
;;;;;;C
T59610008 ;SCHINKELDIJK;8;;2811PA;REEUWIJK;C
;;;;;;C
T59610009 ;SCHINKELDIJK;9;;2811PA;REEUWIJK;C
;;;;;;C
T59610009A;SCHINKELDIJK;9;A;2811PA;REEUWIJK;C
;;;;;;C
T59610010 ;SCHINKELDIJK;10;;2811PA;REEUWIJK;C
;;;;;;C
T59610011 ;SCHINKELDIJK;11;;2811PB;REEUWIJK;C
;;;;;;C
T59610011A;SCHINKELDIJK;11;A;2811PB;REEUWIJK;C
;;;;;;C
T59610013 ;SCHINKELDIJK;13;;2811PB;REEUWIJK;C
;;;;;;C
T59610014 ;SCHINKELDIJK;14;;2811PA;REEUWIJK;C
;;;;;;C
T59610015 ;SCHINKELDIJK;15;;2811PB;REEUWIJK;C
;;;;;;C
T59610016 ;SCHINKELDIJK;16;;2811PA;REEUWIJK;C
;;;;;;C
T59610016A;SCHINKELDIJK;16;A;2811PA;REEUWIJK;C
;;;;;;C
T59610017 ;SCHINKELDIJK;17;;2811PB;REEUWIJK;C
;;;;;;C
T59610018 ;SCHINKELDIJK;18;;2811PA;REEUWIJK;C
;;;;;;C
T59610020 ;SCHINKELDIJK;20;;2811PA;REEUWIJK;C
;;;;;;C
T59610022 ;SCHINKELDIJK;22;;2811PA;REEUWIJK;C
;;;;;;C
T59610026 ;SCHINKELDIJK;26;;2811PA;REEUWIJK;C
;;;;;;C
T59610028 ;SCHINKELDIJK;28;;2811PA;REEUWIJK;C
;;;;;;C
T59610028A;SCHINKELDIJK;28;A;2811PA;REEUWIJK;C
;;;;;;C
T59610028B;SCHINKELDIJK;28;B;2811PA;REEUWIJK;C
;;;;;;C
T59610028C;SCHINKELDIJK;28;C;2811PA;REEUWIJK;C
;;;;;;C
T59610030 ;SCHINKELDIJK;30;;2811PA;REEUWIJK;C
;;;;;;C
T59610032 ;SCHINKELDIJK;32;;2811PA;REEUWIJK;C
;;;;;;C
T59610034 ;SCHINKELDIJK;34;;2811PA;REEUWIJK;C
;;;;;;C
T59610036 ;SCHINKELDIJK;36;;2811PA;REEUWIJK;C
;;;;;;C
T59610038 ;SCHINKELDIJK;38;;2811PB;REEUWIJK;C
;;;;;;C
T59610042 ;SCHINKELDIJK;42;;2811PB;REEUWIJK;C
;;;;;;C
T59610044 ;SCHINKELDIJK;44;;2811PB;REEUWIJK;C
;;;;;;C
T59610046 ;SCHINKELDIJK;46;;2811PB;REEUWIJK;C
;;;;;;C
T59610048 ;SCHINKELDIJK;48;;2811PB;REEUWIJK;C
;;;;;;C
T59610050 ;SCHINKELDIJK;50;;2811PB;REEUWIJK;C
;;;;;;C
T59610052 ;SCHINKELDIJK;52;;2811PB;REEUWIJK;C
;;;;;;C
T59610054 ;SCHINKELDIJK;54;;2811PB;REEUWIJK;C
;;;;;;C
T59610056 ;SCHINKELDIJK;56;;2811PB;REEUWIJK;C
;;;;;;C
T59610058 ;SCHINKELDIJK;58;;2811PB;REEUWIJK;C
;;;;;;C
T59610058A;SCHINKELDIJK;58;A;2811PB;REEUWIJK;C
;;;;;;C
T60010006 ;OUD REEUWIJKSEWEG;6;;2811KB;REEUWIJK;C
;;;;;;C
T60010008 ;OUD REEUWIJKSEWEG;8;;2811KB;REEUWIJK;C
;;;;;;C
T60010008A;OUD REEUWIJKSEWEG;8;A;2811KB;REEUWIJK;C
;;;;;;C
T60010009 ;OUD REEUWIJKSEWEG;9;;2811KB;REEUWIJK;C
;;;;;;C
T60010010 ;OUD REEUWIJKSEWEG;10;;2811KB;REEUWIJK;C
;;;;;;C
T60010011 ;OUD REEUWIJKSEWEG;11;;2811KB;REEUWIJK;C
;;;;;;C
T60010012 ;OUD REEUWIJKSEWEG;12;;2811KB;REEUWIJK;C
;;;;;;C
T60010013 ;OUD REEUWIJKSEWEG;13;;2811KB;REEUWIJK;C
;;;;;;C
T60010014 ;OUD REEUWIJKSEWEG;14;;2811KB;REEUWIJK;C
;;;;;;C
T60010015 ;OUD REEUWIJKSEWEG;15;;2811KB;REEUWIJK;C
;;;;;;C
T60010016 ;OUD REEUWIJKSEWEG;16;;2811KB;REEUWIJK;C
;;;;;;C
T60010017 ;OUD REEUWIJKSEWEG;17;;2811KB;REEUWIJK;C
;;;;;;C
T60010018 ;OUD REEUWIJKSEWEG;18;;2811KC;REEUWIJK;C
;;;;;;C
T60010019 ;OUD REEUWIJKSEWEG;19;;2811KB;REEUWIJK;C
;;;;;;C
T60010020 ;OUD REEUWIJKSEWEG;20;;2811KC;REEUWIJK;C
;;;;;;C
T60010022 ;OUD REEUWIJKSEWEG;22;;2811KC;REEUWIJK;C
;;;;;;C
T60010022A;OUD REEUWIJKSEWEG;22;A;2811KC;REEUWIJK;C
;;;;;;C
T60010023 ;OUD REEUWIJKSEWEG;23;;2811KB;REEUWIJK;C
;;;;;;C
T60010025 ;OUD REEUWIJKSEWEG;25;;2811KB;REEUWIJK;C
;;;;;;C
T60010026 ;OUD REEUWIJKSEWEG;26;;2811KC;REEUWIJK;C
;;;;;;C
T60010027 ;OUD REEUWIJKSEWEG;27;;2811KC;REEUWIJK;C
;;;;;;C
T60010029 ;OUD REEUWIJKSEWEG;29;;2811KC;REEUWIJK;C
;;;;;;C
T60010031 ;OUD REEUWIJKSEWEG;31;;2811KC;REEUWIJK;C
;;;;;;C
T60010033 ;OUD REEUWIJKSEWEG;33;;2811KC;REEUWIJK;C
;;;;;;C
T60010035 ;OUD REEUWIJKSEWEG;35;;2811KC;REEUWIJK;C
;;;;;;C
T60010037 ;OUD REEUWIJKSEWEG;37;;2811KC;REEUWIJK;C
;;;;;;C
T60010039 ;OUD REEUWIJKSEWEG;39;;2811KC;REEUWIJK;C
;;;;;;C
T60410001 ;KERKWEG;1;;2811KD;REEUWIJK;C
;;;;;;C
T60410013 ;KERKWEG;13;;2811KD;REEUWIJK;C
;;;;;;C
T60410015 ;KERKWEG;15;;2811KD;REEUWIJK;C
;;;;;;C
T60410017 ;KERKWEG;17;;2811KD;REEUWIJK;C
;;;;;;C
T60410017A;KERKWEG;17;A;2811KD;REEUWIJK;C
;;;;;;C
T60410019 ;KERKWEG;19;;2811KD;REEUWIJK;C
;;;;;;C
T60410021 ;KERKWEG;21;;2811KD;REEUWIJK;C
;;;;;;C
T60410023 ;KERKWEG;23;;2811KD;REEUWIJK;C
;;;;;;C
T60410025 ;KERKWEG;25;;2811KD;REEUWIJK;C
;;;;;;C
T62010013 ;JULIANALAAN;13;;2811KT;REEUWIJK;C
;;;;;;C
T63210001 ;KAAGJESLAND;1;;2811KK;REEUWIJK;C
;;;;;;C
T63210041 ;KAAGJESLAND;41;;2811KK;REEUWIJK;C
;;;;;;C
T63210043 ;KAAGJESLAND;43;;2811KK;REEUWIJK;C
;;;;;;C
T63210049 ;KAAGJESLAND;49;;2811KL;REEUWIJK;C
;;;;;;C
T63210053 ;KAAGJESLAND;53;;2811KL;REEUWIJK;C
;;;;;;C
T63210056 ;KAAGJESLAND;56;;2811KL;REEUWIJK;C
;;;;;;C
T63210060 ;KAAGJESLAND;60;;2811KL;REEUWIJK;C
;;;;;;C
T63210064 ;KAAGJESLAND;64;;2811KL;REEUWIJK;C
;;;;;;C
T63210072 ;KAAGJESLAND;72;;2811KL;REEUWIJK;C
;;;;;;C
T63210076 ;KAAGJESLAND;76;;2811KL;REEUWIJK;C
;;;;;;C
T63210078 ;KAAGJESLAND;78;;2811KL;REEUWIJK;C
;;;;;;C
V29010011 ;ZD.LINSCHOTERKADE;11;;3425EJ;SNELREWAARD;C
;;;;;;C
V40010019 ;LAAN VAN SNELREWAARD;19;;3425ER;SNELREWAARD;C
;;;;;;C
V40010031 ;LAAN VAN SNELREWAARD;31;;3425ES;SNELREWAARD;C
;;;;;;C
V40510009 ;PASTOORSAKKER;9;;3425ET;SNELREWAARD;C
;;;;;;C
V40510020 ;PASTOORSAKKER;20;;3425EV;SNELREWAARD;C
;;;;;;C
V40510059 ;PASTOORSAKKER;59;;3425ET;SNELREWAARD;C
;;;;;;C
W01010039 ;GOUDSEWEG;39;;2821BD;STOLWIJK;C
;;;;;;C
W01010049 ;GOUDSEWEG;49;;2821BD;STOLWIJK;C
;;;;;;C
W01010075A;GOUDSEWEG;75;A;2821BE;STOLWIJK;C
;;;;;;C
W08010015 ;BENEDENHEULSEWEG;15;;2821LT;STOLWIJK;C
;;;;;;C
W08010019 ;BENEDENHEULSEWEG;19;;2821LT;STOLWIJK;C
;;;;;;C
W08010035A;BENEDENHEULSEWEG;35;A;2821LV;STOLWIJK;C
;;;;;;C
W08010036 ;BENEDENHEULSEWEG;36;;2821LS;STOLWIJK;C
;;;;;;C
W10010004 ;SCHOOLSTRAAT;4;;2821AM;STOLWIJK;C
;;;;;;C
W21010004 ;SPORTLAAN;4;;2821XC;STOLWIJK;C
;;;;;;C
W22010004B;KERSPELPAD;4;B;2821ZA;STOLWIJK;C
;;;;;;C
W22010016 ;KERSPELPAD;16;;2821ZA;STOLWIJK;C
;;;;;;C
W22010020 ;KERSPELPAD;20;;2821ZA;STOLWIJK;C
;;;;;;C
W23010037 ;BOVENKERKSEWEG;37;;2821XT;STOLWIJK;C
;;;;;;C
W23010050 ;BOVENKERKSEWEG;50;;2821XW;STOLWIJK;C
;;;;;;C
W23010056 ;BOVENKERKSEWEG;56;;2821XW;STOLWIJK;C
;;;;;;C
W26010001 ;VELDZOOM;1;;2821ZC;STOLWIJK;C
;;;;;;C
W29010010 ;GROENHOVE;10;;2821ZN;STOLWIJK;C
;;;;;;C
W29110008 ;WEIDE;8;;2821ZT;STOLWIJK;C
;;;;;;C
W33010006 ;PLEVIERSTRAAT;6;;2821XG;STOLWIJK;C
;;;;;;C
W42010036 ;SNIPPENDREEF;36;;2821WC;STOLWIJK;C
;;;;;;C
W63010007A;BOSWEG;7;A;2821NK;STOLWIJK;C
;;;;;;C
W63010011B;BOSWEG;11;B;2821NK;STOLWIJK;C
;;;;;;C
X05010056 ;WEST-VLISTERDIJK;56;;2855AK;VLIST;C
;;;;;;C
X35010011 ;CLAUSSTRAAT;11;;2855AW;VLIST;C
;;;;;;C
X55010034 ;OOST-VLISTERDIJK;34;;2855AD;VLIST;C
;;;;;;C
X55010045A;OOST-VLISTERDIJK;45;A;2855AE;VLIST;C
;;;;;;C
X55010046 ;OOST-VLISTERDIJK;46;;2855AE;VLIST;C
;;;;;;C
Y12010001 ;MOLENDIJK;1;;3466NB;WAARDER;C
;;;;;;C
Y12010018 ;MOLENDIJK;18;;3466NB;WAARDER;C
;;;;;;C
Y18010001 ;PR.CONSTANTIJNSTRAAT;1;;3466NA;WAARDER;C
;;;;;;C
Y30010068 ;PRINS BERNHARDSTRAAT;68;;3466LV;WAARDER;C
;;;;;;C
Y32010039 ;PRINSES MAXIMALAAN;39;;3466LP;WAARDER;C
;;;;;;C
Y50010001 ;KONINGIN JULIANAHOF;1;;3466LH;WAARDER;C
;;;;;;C
Y50010006 ;KONINGIN JULIANAHOF;6;;3466LG;WAARDER;C
;;;;;;C
Y51010016 ;KON.JULIANASTRAAT;16;;3466LH;WAARDER;C
;;;;;;C
Y63010031 ;HOF VAN WAARDER;31;;3466NR;WAARDER;C
;;;;;;C
Y66010009 ;DORP;9;;3466NE;WAARDER;C
;;;;;;C
Z02440001 ;MIDDELBURGSEWEG;1;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440001A;MIDDELBURGSEWEG;1;A;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440001B;MIDDELBURGSEWEG;1;B;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440002 ;MIDDELBURGSEWEG;2;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440003 ;MIDDELBURGSEWEG;3;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440003A;MIDDELBURGSEWEG;3;A;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440004 ;MIDDELBURGSEWEG;4;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440005 ;MIDDELBURGSEWEG;5;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440006 ;MIDDELBURGSEWEG;6;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440006B;MIDDELBURGSEWEG;6;B;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440006C;MIDDELBURGSEWEG;6;C;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440007 ;MIDDELBURGSEWEG;7;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440008 ;MIDDELBURGSEWEG;8;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440008A;MIDDELBURGSEWEG;8;A;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440009 ;MIDDELBURGSEWEG;9;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440009A;MIDDELBURGSEWEG;9;A;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440010 ;MIDDELBURGSEWEG;10;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440011 ;MIDDELBURGSEWEG;11;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440012 ;MIDDELBURGSEWEG;12;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440013 ;MIDDELBURGSEWEG;13;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440014 ;MIDDELBURGSEWEG;14;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440014A;MIDDELBURGSEWEG;14;A;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440014B;MIDDELBURGSEWEG;14;B;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440015 ;MIDDELBURGSEWEG;15;;2741LB;WADDINXVEEN;C
;;;;;;C
Z02440016 ;MIDDELBURGSEWEG;16;;2741LB;WADDINXVEEN;C
